Method,Model,Class,Precision,Recall,F1-Score,Accuracy,Balanced Accuracy,ROC-AUC
DCGAN,KNN,4,0.10382513661202186,0.1890547263681592,0.13403880070546736,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,5,0.12608695652173912,0.14427860696517414,0.1345707656612529,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,6,0.14136125654450263,0.13432835820895522,0.1377551020408163,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,7,0.15,0.14925373134328357,0.14962593516209477,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,8,0.10961968680089486,0.12219451371571072,0.11556603773584906,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,9,0.08181818181818182,0.08955223880597014,0.0855106888361045,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,10,0.08870967741935484,0.16417910447761194,0.11518324607329843,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,11,0.17154811715481172,0.20398009950248755,0.18636363636363637,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,12,0.21739130434782608,0.04975124378109453,0.08097165991902834,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,13,0.06932773109243698,0.1736842105263158,0.0990990990990991,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,14,0.05565529622980251,0.15422885572139303,0.08179419525065963,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,15,0.17,0.1691542288557214,0.16957605985037408,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,16,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,17,0.058823529411764705,0.07142857142857142,0.06451612903225806,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,18,0.16417910447761194,0.16417910447761194,0.16417910447761194,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,20,0.19047619047619047,0.19900497512437812,0.19464720194647203,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,21,0.16580310880829016,0.15920398009950248,0.16243654822335024,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,22,0.0,0.0,0.0,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,23,0.125,0.09782608695652174,0.10975609756097561,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,24,0.0,0.0,0.0,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,25,0.0,0.0,0.0,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,26,0.03571428571428571,0.037037037037037035,0.03636363636363636,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,27,0.0,0.0,0.0,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,28,0.0,0.0,0.0,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,29,0.0,0.0,0.0,0.1850168596979915,0.11595729757089478,
DCGAN,Naive Bayes,0,0.3649921507064364,0.775,0.49626467449306294,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,1,0.07909604519774012,0.21,0.11491108071135431,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,2,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,3,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,4,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
DCGAN,Naive Bayes,5,0.0,0.0,0.0,0.2976103210672922,0.04934594897499204,
